,shotgun,no_huddle,ydstogo,yardline_100,half_seconds_remaining,pass_length,score_differential,fg_prob,td_prob,ep,third_down_converted
29540,1,0,10,43.0,3.0,1,1.0,0.24520179488297644,0.12781017452798726,1.344932149729869,0.0
29542,1,0,9,49.0,1655.0,2,1.0,0.3409393002254683,0.3282698966448457,1.5651417323086765,1.0
29543,1,0,7,81.0,1355.0,2,-4.0,0.14064836688976648,0.2376425498751027,-1.1644993223637359,0.0
29545,1,0,1,73.0,1057.0,2,-7.0,0.16343463082082765,0.3891904131987461,0.9902348600301036,0.0
29546,1,0,1,57.0,983.0,2,7.0,0.2409451420836617,0.4489651660047637,2.360574434492636,1.0
29547,1,0,15,50.0,420.0,2,-3.0,0.2864156219972424,0.25709278468537633,1.2377074064718512,0.0
29548,1,0,4,70.0,328.0,1,3.0,0.13590215922994436,0.2274927285730093,0.3770523889333521,1.0
29549,1,1,2,72.0,266.0,2,-10.0,0.11221512702781797,0.2285071892616632,0.5274383756218703,1.0
29550,1,0,4,82.0,161.0,2,3.0,0.06655304460585915,0.1347474869314408,-0.254617619034352,0.0
29553,1,0,20,33.0,933.0,2,0.0,0.4724350957912074,0.30032366521467657,2.4181465136521307,0.0
29555,1,0,5,74.0,1630.0,2,-6.0,0.17364540805109546,0.2828262678653853,-0.376763162149669,0.0
29556,1,0,7,57.0,1429.0,1,6.0,0.28158851982964256,0.3276109669573577,1.0809140222327265,0.0
29557,1,0,3,63.0,1331.0,1,-6.0,0.2311398398916679,0.3612391426764542,1.0966379764125131,1.0
29558,1,0,10,23.0,1217.0,2,-6.0,0.5223603430307552,0.3322966604568554,3.1523617073664987,0.0
29559,1,0,3,73.0,972.0,2,0.0,0.173036611305629,0.3188506438220084,0.2577399523340893,1.0
29561,1,0,10,83.0,729.0,2,0.0,0.12338671298392785,0.20120641616247145,-1.2474840749138076,1.0
29563,0,0,1,55.0,394.0,2,0.0,0.20507841329702653,0.3766893947788385,2.1508616636268414,0.0
29564,0,0,6,28.0,175.0,2,0.0,0.3581411389070303,0.285877965483623,2.506412461254327,0.0
29565,1,0,6,60.0,18.0,2,-1.0,0.14252057287538952,0.10892927286876798,0.8217316499590118,1.0
29567,1,0,3,75.0,1597.0,2,-3.0,0.16519051455274825,0.3084789385802258,-0.12370081970200884,1.0
29568,1,0,6,60.0,1486.0,2,-3.0,0.25937340600413183,0.3272558810484755,0.8874043660310054,0.0
29569,1,0,5,87.0,1351.0,2,3.0,0.11337074733528815,0.2275369269159977,-1.4985133626211942,1.0
29570,1,0,13,14.0,1223.0,2,3.0,0.5866610820051273,0.30520882200267063,3.349297004482807,0.0
29571,1,0,16,91.0,846.0,2,-6.0,0.09526465281526372,0.15685550165268164,-2.193484872063123,0.0
29574,0,0,4,52.0,454.0,2,-6.0,0.25740661642951296,0.32506099212498235,1.7424732410930486,1.0
29575,1,0,10,25.0,272.0,2,1.0,0.4257499773857438,0.28687096042391885,2.6766903198835803,0.0
29576,1,0,15,19.0,13.0,2,-4.0,0.4619929763869264,0.15098262099273824,2.2709393742646937,0.0
29577,0,0,6,15.0,1547.0,2,4.0,0.5512640554794545,0.3462864396810256,3.5461717480004813,1.0
29578,0,0,13,83.0,1390.0,2,-11.0,0.1324004220382504,0.19922371170184955,-1.715488378286304,1.0
29579,0,0,2,72.0,1206.0,2,11.0,0.17693642466921286,0.3508965623125039,0.5631008186879111,0.0
29580,1,0,9,49.0,975.0,2,-11.0,0.3376428666307647,0.33137597972051125,1.7011011014152524,0.0
29582,0,0,2,2.0,515.0,2,-11.0,0.3018133933619821,0.633662127772893,5.156496393309778,0.0
29587,1,0,4,74.0,1733.0,2,0.0,0.1716762597006509,0.2938593876894164,-0.2625349121973364,1.0
29590,1,1,2,72.0,1065.0,1,-4.0,0.17574451046386666,0.3499182744383513,0.6003736908872754,0.0
29592,0,0,9,17.0,718.0,2,4.0,0.542423371097005,0.3269539923916276,3.3700630537687526,0.0
29593,1,0,14,84.0,120.0,1,0.0,0.05873978106358359,0.09141864765498914,-0.6413915481317412,1.0
29594,0,0,4,25.0,1606.0,2,-7.0,0.4765781591856562,0.38381117559493705,3.3848743312076763,0.0
29595,1,0,11,48.0,1373.0,2,-11.0,0.35291271863177703,0.3216776499929742,1.6037863168700368,1.0
29600,1,0,6,76.0,211.0,2,-8.0,0.0935696674471219,0.15671305052106502,-0.13508555743320394,1.0
29601,1,0,10,54.0,133.0,2,-8.0,0.1769764486019171,0.18743855980106447,0.8305956356596698,0.0
29602,1,0,27,49.0,67.0,2,-8.0,0.2477541078360051,0.11192802202858287,1.1165380873688315,0.0
29604,1,0,8,31.0,1742.0,2,0.0,0.4635615898325384,0.3465718462893929,2.8137308494009208,0.0
29606,1,0,5,29.0,1228.0,2,-1.0,0.4592307077844392,0.3772757705357305,3.1824133810850768,1.0
29607,1,0,6,76.0,1030.0,1,-6.0,0.1634859875021819,0.2675731987931079,-0.48880903287185296,1.0
29608,1,0,10,80.0,846.0,2,6.0,0.14164261029101705,0.2197834153337748,-1.07422945546655,0.0
29609,1,0,8,72.0,775.0,2,-6.0,0.17940225030975673,0.25978501245355023,-0.2061865318507468,0.0
29610,1,0,12,77.0,666.0,2,6.0,0.14872511792058865,0.212122845986758,-0.8116378493394818,0.0
29611,1,0,2,59.0,545.0,2,-6.0,0.21734423374752398,0.3591717298278673,1.6708990742272982,1.0
29612,1,0,10,75.0,112.0,2,1.0,0.10904729925889801,0.09293523886743142,0.3702309955392504,0.0
29613,1,0,9,42.0,66.0,2,1.0,0.2867178705768603,0.15058880952063347,1.596539520689345,0.0
29615,1,0,11,74.0,1723.0,2,1.0,0.1772164100078649,0.23908417250667244,-0.8987106338559383,0.0
29617,1,0,4,44.0,1223.0,2,1.0,0.3556287159405089,0.3883569117674583,2.4681964918903665,1.0
29618,1,0,11,60.0,118.0,2,-3.0,0.18832424298868808,0.12443223552407574,0.9279577753409662,0.0
29620,1,0,10,35.0,788.0,2,0.0,0.4319322593300865,0.3347993345585687,2.5890921359724164,0.0
29621,1,0,10,80.0,728.0,2,0.0,0.13700953314434222,0.2133014055058705,-1.002064208684241,0.0
29622,0,0,1,75.0,1580.0,2,0.0,0.15591674745974976,0.3773534692475813,0.6555810198271839,1.0
29624,1,0,4,76.0,1312.0,2,-3.0,0.16271974773179984,0.29069837073911675,-0.3222681438409203,1.0
29625,1,0,9,84.0,1165.0,1,-4.0,0.12718778263823038,0.2132973608290264,-1.5135610956324148,1.0
29628,1,0,10,37.0,295.0,2,4.0,0.3427474772828096,0.2778408157221252,2.0965966631374657,1.0
29629,1,1,4,62.0,53.0,2,-7.0,0.14272131436039354,0.12366389126521335,0.8952330166400565,0.0
29630,1,0,3,3.0,6.0,2,7.0,0.4171388575193668,0.3687073961002004,3.760348589545453,0.0
29632,1,0,20,68.0,1352.0,1,-10.0,0.2186436075186948,0.2359730994021479,-0.5611422488260049,0.0
29633,1,0,2,43.0,1008.0,2,10.0,0.3387823423144577,0.4315083367489457,2.9119515966153102,1.0
29634,1,0,7,34.0,930.0,2,10.0,0.4336320706315069,0.3585378697524084,2.813645046712603,0.0
29635,1,0,1,6.0,823.0,2,10.0,0.5066832811179816,0.43108208363495903,4.271651513075728,0.0
29637,1,0,5,12.0,489.0,2,-13.0,0.5298704015139318,0.34173227306460857,3.5858020791049867,0.0
29638,1,0,20,63.0,287.0,2,6.0,0.17403362890598206,0.17914379014393664,0.1518191551441792,0.0
29639,1,0,3,83.0,200.0,1,-6.0,0.06855028050662959,0.15067271215737096,-0.2303651113886516,0.0
29640,1,0,8,57.0,172.0,2,6.0,0.17005138230315991,0.19861923391101266,0.7868850146150892,0.0
29642,1,0,17,87.0,63.0,2,-1.0,0.060674840207893085,0.055011204965476734,-0.05760569623918665,0.0
29643,1,0,4,55.0,1647.0,2,0.0,0.2845110095170257,0.3639223642035349,1.5375263387173594,1.0
29645,1,0,2,58.0,1361.0,1,0.0,0.25341781413187003,0.4030004961000329,1.7886546140913808,0.0
29646,1,0,3,68.0,1257.0,2,0.0,0.20255074006277152,0.3427119853975302,0.6522381783310924,1.0
29647,1,0,5,56.0,1181.0,2,0.0,0.2819699255665027,0.35211910773343025,1.4305517204966187,1.0
29648,1,0,5,24.0,1029.0,2,0.0,0.4875095142195299,0.3727963288740387,3.387679411901962,0.0
29649,1,0,6,81.0,966.0,2,-3.0,0.1379382734373729,0.2443431269115075,-0.9218729745678648,1.0
29650,1,0,6,63.0,755.0,1,-3.0,0.2283467908078195,0.3080578705484376,0.7681486176765957,1.0
29651,1,0,8,22.0,636.0,1,-3.0,0.5011313715326869,0.3362980494917173,3.2245812168213086,1.0
29654,1,0,5,72.0,115.0,1,-7.0,0.11888373339798472,0.1138753579080526,0.6035467765092455,0.0
29655,1,0,10,30.0,24.0,2,7.0,0.3627575754807745,0.15456691486136145,1.9450698020672017,0.0
29657,1,0,6,77.0,1517.0,2,-14.0,0.15942379345975022,0.26138365098288474,-0.7465388868823948,0.0
29658,1,0,10,12.0,1498.0,2,14.0,0.5888756720413849,0.3135371398469606,3.4575668426750816,0.0
29659,1,0,16,85.0,1376.0,2,-17.0,0.12337844639124232,0.18240861214120568,-1.9930526155303665,0.0
29661,1,0,11,59.0,990.0,2,20.0,0.27133504445851103,0.2963440985006597,0.7363533317655553,0.0
29662,1,0,4,51.0,690.0,1,20.0,0.2927823006172149,0.3616528240761184,1.9638094914486361,0.0
29665,1,0,3,32.0,69.0,2,-23.0,0.3482572576061672,0.202986187436196,2.2421871485036617,0.0
29666,1,0,5,75.0,1742.0,2,0.0,0.16777057190629338,0.2766418299280852,-0.5084843224594098,1.0
29667,1,0,17,87.0,1517.0,2,-3.0,0.11407624222790445,0.1708062546643389,-2.232291655023337,0.0
29668,1,0,12,16.0,1317.0,2,3.0,0.5724865272201901,0.3122084668862263,3.3123195468210853,0.0
29669,1,0,10,35.0,1157.0,1,6.0,0.4422830245254522,0.3392814501799101,2.5885384512085974,1.0
29671,1,0,9,63.0,603.0,2,6.0,0.22056756984211803,0.2716127941571824,0.5405963284057218,0.0
29672,1,0,4,84.0,442.0,2,-6.0,0.09586609193362118,0.1986152038386036,-0.5981718830254283,1.0
29673,1,0,3,70.0,116.0,2,-8.0,0.12479216343634472,0.1307134909738454,0.7802935967625061,1.0
29676,1,0,6,19.0,1171.0,1,-15.0,0.5264132480642449,0.35551196232441235,3.4732539556457254,0.0
29678,1,0,2,36.0,639.0,2,-18.0,0.3635213390593776,0.4198631446763811,3.197550169727413,1.0
29681,1,0,1,26.0,86.0,1,-11.0,0.3772485627031517,0.2594825521444206,2.777686484379976,0.0
29682,1,0,5,9.0,54.0,2,-11.0,0.542488609030389,0.19653786418102484,2.88595601337053,1.0
29683,1,0,3,3.0,28.0,2,-11.0,0.4242521134649692,0.37476271912070497,3.82270743926072,0.0
29684,1,0,3,46.0,1617.0,1,0.0,0.3356515886451541,0.40010295991668987,2.411188270479914,0.0
29685,1,0,9,42.0,1316.0,1,7.0,0.3912832986356643,0.3413407441567105,2.170619057852611,0.0
29686,0,0,10,83.0,1083.0,2,-7.0,0.13151119127812466,0.2123295010146937,-1.4524776785458322,0.0
29687,0,0,3,62.0,779.0,2,-14.0,0.2262659799805153,0.3536472915552568,1.2710514106497286,1.0
29688,1,0,14,45.0,183.0,2,-14.0,0.25432611624460977,0.21620623957418533,1.3105796055961076,0.0
29689,1,0,15,61.0,44.0,2,11.0,0.15401990086852596,0.09626927297602576,0.6949207697766239,0.0
29690,1,0,20,21.0,1509.0,1,11.0,0.560531157325646,0.2912310566558514,2.9475625851622818,0.0
29691,1,0,14,15.0,1460.0,2,11.0,0.5847182873008688,0.3015727372401177,3.2773464281904463,0.0
29692,1,0,20,74.0,1255.0,2,-18.0,0.18130200166340435,0.2152777125785382,-1.098584439096653,0.0
29693,1,0,7,77.0,704.0,2,-25.0,0.14873319861679996,0.2405999579164065,-0.5357699390173885,1.0
29695,1,0,10,20.0,442.0,1,-25.0,0.4993030431585195,0.30991857305335685,3.0977534247688205,0.0
29696,1,0,9,86.0,339.0,2,25.0,0.08024460053847854,0.1420620006791154,-0.945705004648322,0.0
29697,1,0,6,62.0,220.0,1,-19.0,0.15426031927822506,0.2080247299296995,0.6491588482397618,0.0
29699,1,0,11,65.0,1723.0,2,0.0,0.2323153821153729,0.2727072592585434,-0.02957851548891588,0.0
29700,1,0,6,13.0,1447.0,2,0.0,0.5620882830225706,0.3433000291121907,3.601871685577718,0.0
29701,1,0,25,42.0,921.0,2,10.0,0.4096003699166954,0.2840213684082953,1.7246983469326898,0.0
29702,1,0,4,91.0,831.0,2,-10.0,0.09361110286102947,0.21375732832348865,-1.4567812419197823,1.0
29703,1,0,5,83.0,568.0,2,10.0,0.11159965496370004,0.21524093078256995,-0.7466079726037502,1.0
29704,1,0,6,26.0,375.0,2,-10.0,0.4283332214148374,0.32963688016157816,2.9627578609316205,0.0
29706,1,0,8,45.0,1265.0,2,16.0,0.367031429746536,0.34531646641204,2.0262366412916983,1.0
29709,1,0,16,50.0,900.0,1,-10.0,0.3390709769708024,0.295743274837916,1.3210590696183622,1.0
29710,1,0,8,69.0,684.0,1,3.0,0.19080374730512634,0.2644492782531492,0.08519104507805507,0.0
29713,1,0,4,70.0,193.0,2,-4.0,0.11025530281344384,0.1852636943031469,0.32722574058643084,1.0
29714,1,0,16,59.0,66.0,2,-10.0,0.1750058316420155,0.1043908966651618,0.7985364095563832,0.0
29715,0,0,3,59.0,1642.0,2,0.0,0.2544539153682161,0.3705713333028632,1.371258566164597,1.0
29716,1,0,6,41.0,1550.0,1,0.0,0.38748700987283097,0.3638032186739684,2.397609333835068,0.0
29717,1,0,4,78.0,1416.0,2,0.0,0.1527063819937899,0.2805544396292414,-0.5476843399213269,1.0
29719,1,0,3,73.0,895.0,1,0.0,0.1711762082069132,0.3161066425802875,0.27735684622139445,1.0
29720,1,0,12,86.0,672.0,2,-3.0,0.1084001885415054,0.1776593226302884,-1.5219392129123892,0.0
29721,1,0,5,62.0,560.0,2,3.0,0.21506795646619825,0.2998723596359709,0.936624853919231,1.0
29723,0,0,3,52.0,327.0,2,-3.0,0.2270584917438445,0.3079425960528899,1.7181653075502568,0.0
29724,1,0,16,57.0,112.0,1,3.0,0.20837725508140087,0.12035657766610193,0.9716531252513498,0.0
29727,1,0,9,25.0,1259.0,2,-3.0,0.5061632684232139,0.3400493068537733,3.1099855072382074,1.0
29728,1,0,7,7.0,730.0,2,4.0,0.5374143742133377,0.4079360258791876,4.268362555599103,0.0
29732,0,0,17,96.0,62.0,2,-7.0,0.04167302576026436,0.04342481036478882,-0.2406599891233977,0.0
29733,0,0,12,94.0,1730.0,2,0.0,0.08625658155764508,0.15528717721740656,-2.6526501451378928,0.0
29734,0,0,8,46.0,1610.0,2,0.0,0.35992728203734675,0.34058633102702884,1.87801135039716,0.0
29735,1,0,7,53.0,1225.0,2,-7.0,0.30841144125716363,0.3392421785544289,1.4771971945476785,1.0
29736,1,0,3,3.0,391.0,2,0.0,0.36690154894541627,0.5519245886967262,4.78217153117037,1.0
29737,1,0,2,52.0,243.0,2,-7.0,0.2004911636324196,0.29987478875881624,1.743720290685941,0.0
29739,1,0,12,47.0,61.0,2,-7.0,0.2497623189482609,0.1324531220126308,1.318108029956472,0.0
29740,1,0,2,79.0,14.0,2,7.0,0.06571923891397566,0.08729441147516066,0.4049862468205007,0.0
29741,1,0,6,76.0,1757.0,2,-7.0,0.16340560954295413,0.26202652317836944,-0.7262548753136471,0.0
29742,1,0,7,23.0,1418.0,2,-13.0,0.5100180995986742,0.35089674049573033,3.2645695040159723,0.0
29743,1,0,10,60.0,1240.0,2,13.0,0.2661828026183079,0.29983449491817993,0.6422902514514089,0.0
29747,1,0,6,38.0,128.0,2,-13.0,0.2692357017482954,0.25117467582750713,1.8756123467236057,1.0
29749,0,0,7,57.0,1736.0,1,0.0,0.28037660825964045,0.3233953647017184,0.9969997195031888,0.0
29750,0,0,4,83.0,1650.0,2,0.0,0.1287441286997101,0.2538628554714395,-1.095055905227084,0.0
29751,1,0,16,45.0,1479.0,1,0.0,0.382662481414202,0.3039440799048831,1.6221120081436138,0.0
29752,1,0,4,86.0,1389.0,2,0.0,0.11688149394903202,0.2431921575730405,-1.2850584146993167,1.0
29753,1,0,6,60.0,1208.0,2,0.0,0.25917712970077417,0.3295761609621576,0.9605505637152816,1.0
29754,1,0,4,33.0,1041.0,2,0.0,0.4238453941469352,0.3924723324496741,3.1109858283600644,1.0
29755,1,0,7,7.0,900.0,2,0.0,0.5416238120985323,0.40916942016311547,4.284878508616922,0.0
29756,1,0,5,5.0,21.0,2,-3.0,0.4985262464338079,0.29144315085131384,3.4658821018156583,1.0
29757,1,0,2,72.0,1730.0,2,-4.0,0.1763430864704954,0.34460147924044704,0.40461994529437817,1.0
29758,1,0,9,66.0,1650.0,2,-4.0,0.2246240143480205,0.2813282571879735,0.01857580801896952,0.0
29759,1,0,9,62.0,1408.0,2,-4.0,0.2515879334718973,0.2982271697758195,0.4727400961202244,1.0
29760,1,0,15,89.0,1260.0,1,-3.0,0.10638968403216416,0.17044467819058273,-2.2417839567888884,0.0
29761,1,0,9,31.0,1042.0,2,3.0,0.4645635307929055,0.3445351332485653,2.8576108852442195,0.0
29763,1,0,2,80.0,854.0,2,6.0,0.13435568751625224,0.30453218983971325,-0.08693766912707622,0.0
29764,1,0,5,49.0,407.0,2,-1.0,0.2719558223661082,0.3114896329679698,1.7925886762729508,1.0
29766,1,0,11,70.0,165.0,2,-2.0,0.10947841587260408,0.14506306851583806,-0.02327418518229329,0.0
29767,1,0,3,62.0,1661.0,2,0.0,0.23641191447498425,0.3604479718008639,1.0960551651962314,0.0
29768,0,0,2,72.0,1573.0,2,-7.0,0.1769350937479989,0.3472891266442345,0.4536383004147437,0.0
29769,0,0,1,67.0,1462.0,2,7.0,0.19358217010265014,0.415383220785185,1.4404623780165542,1.0
29771,1,0,4,74.0,1181.0,2,-14.0,0.17264070426400102,0.3001358312887646,-0.08876208760252967,1.0
29772,1,0,10,80.0,758.0,2,-14.0,0.13840222473090955,0.21528779433577785,-1.0217265195655776,1.0
29773,0,0,3,47.0,38.0,2,0.0,0.22023423104123888,0.16201064308810445,1.503091475273478,1.0
29774,1,0,11,55.0,1586.0,1,-7.0,0.3018284274550333,0.3047267529733978,0.9516172928958726,1.0
29776,1,0,6,91.0,1030.0,1,7.0,0.09730974798911864,0.20083158833906825,-1.809714382298929,1.0
29777,1,0,9,33.0,900.0,2,7.0,0.4474514793961353,0.3436355121336981,2.755649368214581,0.0
29778,1,0,7,15.0,853.0,2,7.0,0.5498953597330749,0.3396753709438777,3.526060362077035,1.0
29779,1,0,7,77.0,763.0,2,-14.0,0.15179607980239462,0.24514735838023705,-0.5646271597378427,0.0
29780,1,0,8,67.0,640.0,2,14.0,0.19885425444112087,0.2675466785752145,0.26565710148383914,0.0
29781,1,0,15,22.0,386.0,2,-14.0,0.4884703604837673,0.2846742312111682,2.832857313333487,0.0
29782,1,0,3,3.0,256.0,2,-14.0,0.3556535151120349,0.5370404198186273,4.652020207237274,1.0
29784,1,0,10,26.0,67.0,2,-7.0,0.4244508802271201,0.16980288937104315,2.244130883072556,0.0
29785,1,0,3,54.0,1649.0,1,0.0,0.2851864159368269,0.3843569859933098,1.795820076168255,0.0
29786,1,0,15,95.0,1589.0,2,0.0,0.083322546646056,0.14511476162657885,-2.789059188278194,0.0
29787,1,0,10,55.0,1497.0,2,0.0,0.30074263084084746,0.3113041514561168,1.0307509947647635,1.0
29788,1,1,3,58.0,1282.0,1,-3.0,0.2607921556891423,0.3777827194822011,1.551189447826249,1.0
29791,1,1,3,66.0,490.0,2,7.0,0.17816825272089165,0.2986550575943445,0.8741778603724628,1.0
29792,1,0,4,61.0,216.0,2,-7.0,0.15479038927915628,0.2261651116784527,0.8625391763623818,1.0
29794,1,0,8,78.0,1724.0,2,4.0,0.15441954832814608,0.2388786569845149,-1.0845604594696279,1.0
29795,1,0,1,38.0,1577.0,1,4.0,0.3485624149548141,0.4761523334834119,3.458120737931404,1.0
29796,1,0,6,17.0,1469.0,2,4.0,0.5396828105388084,0.3504257553195456,3.502928857909569,1.0
29797,1,0,13,77.0,1255.0,2,-11.0,0.16297223990214718,0.22435178188153385,-1.1305897466517871,0.0
29798,1,0,3,46.0,1033.0,2,11.0,0.3326138657885627,0.40305077516012494,2.5088263227142544,0.0
29799,1,0,2,34.0,900.0,2,11.0,0.3894526555748525,0.4329269988589704,3.3694628803288422,1.0
29800,1,0,4,22.0,826.0,2,11.0,0.4850578109696033,0.3812112375943504,3.524930093272853,1.0
29801,1,0,5,5.0,721.0,2,11.0,0.4761916742922968,0.4695992416881893,4.519055398557823,0.0
29803,1,0,7,66.0,405.0,2,7.0,0.1732840373533182,0.2384752226403556,0.4129672906914992,1.0
29804,1,0,9,39.0,199.0,1,7.0,0.2952883944729756,0.2537756664200324,1.8431365877547408,1.0
29805,1,0,10,81.0,172.0,2,-14.0,0.07318288186247038,0.11753328588441707,-0.5048946852636695,0.0
29807,1,0,3,58.0,1357.0,2,0.0,0.2609638249027291,0.3772344873160165,1.5334559567059498,1.0
29808,1,0,4,48.0,1232.0,2,0.0,0.3296992417495573,0.38291215037689175,2.1872741414642705,1.0
29809,0,0,2,2.0,1046.0,2,0.0,0.3107195944600447,0.6426865028455633,5.2312651900387195,0.0
29810,1,0,7,8.0,801.0,2,-3.0,0.587002591849631,0.32588154846143536,3.6626185899572237,1.0
29811,1,0,7,26.0,532.0,2,-4.0,0.4593774182587603,0.3394164105206573,3.0624764432353104,1.0
29813,1,0,1,9.0,244.0,2,-3.0,0.4419927508163483,0.4003653834359334,3.874434372269969,0.0
29814,1,0,2,72.0,84.0,2,-3.0,0.10461888830733036,0.12446548974659898,0.7264760908236558,1.0
29815,1,0,3,53.0,54.0,2,-3.0,0.1898351818029063,0.153152943959289,1.3046974238575073,1.0
29816,1,0,7,66.0,1724.0,2,0.0,0.22193701390996706,0.2943042600779041,0.1533546565135422,0.0
29817,1,0,11,74.0,1586.0,2,0.0,0.17803081891143138,0.2411105379031798,-0.856730076138245,0.0
29818,0,0,2,33.0,1442.0,2,0.0,0.4020256058025341,0.4333874726187656,3.3815497847393345,1.0
29820,1,0,2,7.0,864.0,2,0.0,0.536861280308027,0.3935297023939045,4.056087125695203,1.0
29821,1,0,17,63.0,635.0,2,-7.0,0.2299940954086008,0.2435910569145818,0.1989454941344404,0.0
29822,1,0,14,43.0,507.0,2,-7.0,0.3532528236134261,0.2885195299824599,1.8238337526138533,0.0
29824,1,0,15,88.0,251.0,2,4.0,0.06530100713187079,0.10597888058231504,-1.0609787490012792,1.0
29825,1,0,1,62.0,195.0,2,4.0,0.13266027341893352,0.2730459565111648,1.3291339322916496,0.0
29826,1,0,10,77.0,137.0,1,-4.0,0.07937046335938011,0.11994468787392895,-0.30077083396548804,0.0
29827,1,0,3,73.0,1734.0,2,0.0,0.17476754602635958,0.3152090004655634,0.027355971006341573,0.0
29828,1,0,5,33.0,1567.0,2,0.0,0.4349140237286436,0.3764834233613378,2.9485662993022315,0.0
29829,1,0,5,75.0,1481.0,2,-3.0,0.1689636494506365,0.2806627062840717,-0.4263638095204945,0.0
29832,1,0,8,61.0,653.0,2,12.0,0.2367297860620432,0.2901838814288837,0.7750758113980185,0.0
29833,1,0,10,83.0,602.0,2,-12.0,0.11615985492295244,0.19009968808058805,-1.1362362692351158,0.0
29834,1,0,8,21.0,145.0,2,19.0,0.40724932499688216,0.2728467621340923,2.6636366624718093,0.0
29835,1,0,2,36.0,73.0,2,-22.0,0.3105462533931555,0.2118297356744085,2.1778833080487576,0.0
29836,1,0,10,69.0,59.0,2,22.0,0.11809471591888668,0.09186671352495876,0.5087819196346487,1.0
29837,1,0,9,72.0,1754.0,2,-25.0,0.1875273800790813,0.25694279252438884,-0.5943363278599767,0.0
29838,1,0,12,92.0,1632.0,2,25.0,0.0937776176698336,0.1641389335914832,-2.479194223382275,0.0
29839,1,0,4,15.0,1542.0,2,-25.0,0.533988746753277,0.3691095246000036,3.68312082043814,1.0
29844,1,0,3,28.0,842.0,2,-25.0,0.4384428088471002,0.4043989520769054,3.4341258187880754,0.0
29845,1,0,6,53.0,390.0,2,-29.0,0.2456322078187833,0.28684053895026945,1.414069783865363,1.0
29846,1,0,10,43.0,296.0,1,-29.0,0.2991643940215196,0.26607550910921474,1.737943106172864,0.0
29848,1,0,4,30.0,1287.0,2,-7.0,0.4452012663621688,0.39084915964009737,3.2272575220510906,1.0
29849,1,0,6,44.0,811.0,2,0.0,0.3566621547320196,0.358129056322237,2.274965515991959,1.0
29850,1,0,6,17.0,282.0,2,-7.0,0.4694222849730645,0.3151563187178639,3.1715136026933397,0.0
29851,1,0,10,44.0,120.0,1,4.0,0.2337405114677301,0.21217485319820573,1.3620657265752634,0.0
29852,1,0,2,79.0,66.0,1,-4.0,0.07659237908643185,0.1015883828464512,0.4688193971565158,1.0
29853,1,0,4,39.0,48.0,2,-4.0,0.2869105243604245,0.17423449075355976,1.8181382122378715,1.0
29854,1,1,9,30.0,19.0,2,-4.0,0.35761474821148925,0.15622725739682825,1.945862888598336,0.0
29856,0,0,1,24.0,1409.0,2,-8.0,0.4234702814208505,0.4681034724592123,3.9867442370483968,1.0
29857,1,0,5,75.0,1134.0,2,-1.0,0.16866316427776967,0.2829123694725444,-0.3143742394226703,1.0
29858,1,0,6,73.0,816.0,2,-6.0,0.17384422852745796,0.27327170506969634,-0.13773561173413418,1.0
29859,1,0,2,57.0,698.0,2,-6.0,0.2430212458418608,0.3877038911389769,1.902981994622664,1.0
29860,1,0,16,59.0,624.0,2,-6.0,0.255272604868081,0.25788690500322137,0.5705215923441018,0.0
